"","R.Condition","R.FileName","R.ProteinGroupsIdentified","R.Replicate","PG.FastaFiles","PG.Genes","PG.Organisms","PG.ProteinAccessions","PG.ProteinDescriptions","PG.ProteinNames","PG.Coverage","PG.Cscore..Run.Wise.","PG.IsSingleHit","PG.NrOfStrippedSequencesIdentified","PG.PEP..Run.Wise.","PG.QValue..Run.Wise.","PG.RunEvidenceCount","PG.MS1Quantity","PG.MS2Quantity","PG.Quantity"
"45","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","KIF1B","Homo sapiens","A0A087WWA3;A0A8Q3WLB2;A0A8Q3WLB3;A0A8Q3WM94;O60333;Q4R9M9","Kinesin family member 1B;Kinesin family member 1B;Kinesin family member 1B;Kinesin family member 1B;Kinesin-like protein KIF1B;Kinesin family member 1B","A0A087WWA3_HUMAN;A0A8Q3WLB2_HUMAN;A0A8Q3WLB3_HUMAN;A0A8Q3WM94_HUMAN;KIF1B_HUMAN;Q4R9M9_HUMAN","5.8%;5.7%;5.9%;5.9%;5.8%;5.8%",48.51029,"False",7,1.80066708072024e-11,4.77126236655725e-18,7,542.6123046875,188.253768920898,542.6123046875
"46","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","RAB13","Homo sapiens","A0A087WWB9","RAB13, member RAS oncogene family","A0A087WWB9_HUMAN","9.8%",13.001968,"True",1,0.36950159072876,0.0141722800777088,1,87.8207550048828,79.9608764648438,87.8207550048828
"47","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LRMDA","Homo sapiens","A0A087WWI0","Leucine rich melanocyte differentiation associated","A0A087WWI0_HUMAN","18.6%",45.113213,"False",3,2.39498678666905e-08,1.57712678378206e-12,4,356.720489501953,113.846405029297,356.720489501953
"48","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","DCAF7","Homo sapiens","A0A087WWI6;A0A8I5KRG1;P61962","DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1- and CUL4-associated factor 7","A0A087WWI6_HUMAN;A0A8I5KRG1_HUMAN;DCAF7_HUMAN","22.3%;21.9%;19.6%",36.291477,"False",5,0.00138591474387795,3.89334208331438e-05,5,1512.50061035156,279.025695800781,1512.50061035156
"49","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SDHB","Homo sapiens","A0A087WWT1;A0AAQ5BHC9;P21912","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial;Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial;Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","A0A087WWT1_HUMAN;A0AAQ5BHC9_HUMAN;SDHB_HUMAN","32.3%;29.2%;30.7%",50.865913,"False",9,3.97850833224259e-14,1.07968974167039e-22,14,983.358642578125,360.302825927734,983.358642578125
"50","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TPM3","Homo sapiens","A0A087WWU8","Tropomyosin 3","A0A087WWU8_HUMAN","48%",51.99395,"False",15,1.71779266378973e-15,4.04935312087516e-25,24,21322.38671875,15004.380859375,21322.38671875
"51","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","BCL10","Homo sapiens","A0A087WWW9;O95999","BCL10 immune signaling adaptor;B-cell lymphoma/leukemia 10","A0A087WWW9_HUMAN;BCL10_HUMAN","10.4%;9.9%",38.583305,"False",2,0.000252118043135852,3.79124210803753e-06,2,376.277282714844,89.3123168945312,376.277282714844
"52","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ADRM1","Homo sapiens","A0A087WX59;Q16186","ADRM1 26S proteasome ubiquitin receptor;Proteasomal ubiquitin receptor ADRM1","A0A087WX59_HUMAN;ADRM1_HUMAN","10.6%;9.6%",45.71579,"False",3,7.5310380154292e-09,2.13198159280714e-13,3,314.184143066406,114.807678222656,314.184143066406
"53","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ST3GAL6","Homo sapiens","A0A087WXB8;Q9Y274","Type 2 lactosamine alpha-2,3-sialyltransferase;Type 2 lactosamine alpha-2,3-sialyltransferase","A0A087WXB8_HUMAN;SIA10_HUMAN","21.9%;25.4%",43.88073,"False",9,2.20001496131772e-07,6.70462862641101e-11,10,1388.421875,565.53515625,1388.421875
"54","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","NDUFA10","Homo sapiens","A0A087WXC5;A0A7I2V594;A0A7I2YQU0;E7ESZ7;O95299","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial","A0A087WXC5_HUMAN;A0A7I2V594_HUMAN;A0A7I2YQU0_HUMAN;E7ESZ7_HUMAN;NDUAA_HUMAN","30.5%;31.9%;35.2%;29%;31.8%",45.15782,"False",9,2.20197122757781e-08,1.36359435359188e-12,11,1127.95581054688,447.044403076172,1127.95581054688
"55","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FCGBP","Homo sapiens","A0A087WXI2;Q9Y6R7","Fc gamma binding protein;IgGFc-binding protein","A0A087WXI2_HUMAN;FCGBP_HUMAN","2.4%;1.8%",9.789529,"False",3,0.605813503265381,0.0208589643332198,4,210.592422485352,147.869659423828,210.592422485352
"56","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","BCAM","Homo sapiens","A0A087WXM8;P50895","Basal cell adhesion molecule (Lutheran blood group);Basal cell adhesion molecule","A0A087WXM8_HUMAN;BCAM_HUMAN","5.1%;4.8%",39.14805,"False",2,0.000146084275911562,1.74875594122515e-06,2,276.799499511719,77.5532989501953,276.799499511719
"57","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","RMND1","Homo sapiens","A0A087WXU0;A0A2R8Y4J4;A0A804HHW6;A0A804HLE1;Q9NWS8","Required for meiotic nuclear division 1 homolog;Required for meiotic nuclear division 1 homolog;Required for meiotic nuclear division 1 homolog;Required for meiotic nuclear division 1 homolog;Required for meiotic nuclear division protein 1 homolog","A0A087WXU0_HUMAN;A0A2R8Y4J4_HUMAN;A0A804HHW6_HUMAN;A0A804HLE1_HUMAN;RMND1_HUMAN","11.5%;7.2%;6.1%;7.7%;7.1%",44.929035,"False",3,3.37885666112925e-08,2.83767381178122e-12,3,234.334609985352,74.4927291870117,234.334609985352
"58","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","VTA1","Homo sapiens","A0A087WY55;Q9NP79","Chromosome 6 open reading frame 55, isoform CRA_b;Vacuolar protein sorting-associated protein VTA1 homolog","A0A087WY55_HUMAN;VTA1_HUMAN","33.6%;30.6%",45.702755,"False",7,7.72576580487794e-09,2.22735642191011e-13,11,710.693969726562,392.485778808594,710.693969726562
"59","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AP2M1","Homo sapiens","A0A087WY71;C9JGT8;C9JPV8;E9PFW3;Q96CW1","AP-2 complex subunit mu","A0A087WY71_HUMAN;C9JGT8_HUMAN;C9JPV8_HUMAN;E9PFW3_HUMAN;AP2M1_HUMAN","38%;37.8%;36%;35.9%;37.9%",46.48473,"False",15,1.60527036108249e-09,1.4068369342532e-14,20,1398.80249023438,1010.23449707031,1398.80249023438
"60","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640",";PRR4;PRR4","Homo sapiens","A0A087WY73;A0A0J9YXF8;Q16378","Uncharacterized protein (Fragment);Proline rich 4;Proline-rich protein 4","A0A087WY73_HUMAN;A0A0J9YXF8_HUMAN;PROL4_HUMAN","12.3%;10.2%;11.2%",38.41303,"True",1,0.000294282712275162,4.7101779843545e-06,1,2726.65087890625,960.358947753906,2726.65087890625
"61","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SLC6A6","Homo sapiens","A0A087WY96;P31641","Transporter;Sodium- and chloride-dependent taurine transporter","A0A087WY96_HUMAN;SC6A6_HUMAN","2.5%;2.9%",43.825485,"False",2,2.41839870795957e-07,7.84650685536894e-11,2,336.519622802734,256.703277587891,336.519622802734
"62","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TAP2","Homo sapiens","A0A087WYD6;A0A8V8TNJ0;Q03519;X5CMH5","ABC-type antigen peptide transporter;ABC-type antigen peptide transporter;Antigen peptide transporter 2;ABC-type antigen peptide transporter","A0A087WYD6_HUMAN;A0A8V8TNJ0_HUMAN;TAP2_HUMAN;X5CMH5_HUMAN","32.5%;32.7%;33.2%;32.4%",51.515373,"False",17,6.55479326144761e-15,4.51047373876316e-24,31,1016.2666015625,406.014282226562,1016.2666015625
"63","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MAPK8IP3","Homo sapiens","A0A087WYG2;A0A669KB35;E9PFH7;Q9UPT6","Mitogen-activated protein kinase 8 interacting protein 3;Mitogen-activated protein kinase 8 interacting protein 3;Mitogen-activated protein kinase 8 interacting protein 3;C-Jun-amino-terminal kinase-interacting protein 3","A0A087WYG2_HUMAN;A0A669KB35_HUMAN;E9PFH7_HUMAN;JIP3_HUMAN","4.4%;4.4%;4.4%;4.4%",39.86825,"False",4,6.7705987021327e-05,5.75004977054493e-07,4,248.675186157227,79.8946228027344,248.675186157227
"64","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SEZ6L2","Homo sapiens","A0A087WYL5;Q6UXD5","Seizure related 6 homolog like 2;Seizure 6-like protein 2","A0A087WYL5_HUMAN;SE6L2_HUMAN","7.5%;7.6%",43.60338,"False",6,3.52329522002037e-07,1.46861975527301e-10,6,329.437438964844,142.034271240234,329.437438964844
"65","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","UGP2","Homo sapiens","A0A087WYS1","UTP--glucose-1-phosphate uridylyltransferase","A0A087WYS1_HUMAN","2.8%",39.93524,"True",1,6.27712943241931e-05,5.14854731502069e-07,1,1506.67846679688,591.704223632812,1506.67846679688
"66","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PTGES3","Homo sapiens","A0A087WYT3;Q15185","Prostaglandin E synthase 3","A0A087WYT3_HUMAN;TEBP_HUMAN","35.4%;36.2%",46.877033,"False",5,7.0724026635105e-10,3.26428240070955e-15,10,5591.30126953125,711.747436523438,5591.30126953125
"67","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640",";ALG9;ALG9","Homo sapiens","A0A087WZ62;H0YCW6;Q9H6U8","Mannosyltransferase;Mannosyltransferase (Fragment);Alpha-1,2-mannosyltransferase ALG9","A0A087WZ62_HUMAN;H0YCW6_HUMAN;ALG9_HUMAN","1.9%;7.7%;2.6%",39.344105,"False",1,0.000119455238746013,1.30815292205985e-06,1,273.131988525391,130.403015136719,273.131988525391
"68","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FXYD6-FXYD2;FXYD2","Homo sapiens","A0A087WZ82;P54710","FXYD domain-containing ion transport regulator;Sodium/potassium-transporting ATPase subunit gamma","A0A087WZ82_HUMAN;ATNG_HUMAN","9.7%;21.2%",38.976772,"True",1,0.000173298962181434,2.23174285724518e-06,1,639.686279296875,170.094970703125,639.686279296875
"69","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IDH3B","Homo sapiens","A0A087WZN1;O43837","Isocitrate dehydrogenase [NAD] subunit, mitochondrial;Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","A0A087WZN1_HUMAN;IDH3B_HUMAN","27.9%;28.1%",44.32203,"False",9,1.01779434658056e-07,1.84331091140429e-11,15,472.193725585938,187.324356079102,472.193725585938
"70","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","NDUFB6","Homo sapiens","A0A087WZX2;O95139","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","A0A087WZX2_HUMAN;NDUB6_HUMAN","18.6%;14.1%",24.61702,"False",1,0.0647203996777534,0.00227286318632249,1,197.152587890625,220.774520874023,197.152587890625
"71","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PTEN","Homo sapiens","A0A087X033;A0A8I5KSF9;A0A8V8TPK6;A0A8V8TQX2;A0AA34QVZ8;A0AAQ5BH13;P60484","Phosphatase and tensin homolog;Phosphatase and tensin homolog;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatase and tensin homolog;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","A0A087X033_HUMAN;A0A8I5KSF9_HUMAN;A0A8V8TPK6_HUMAN;A0A8V8TQX2_HUMAN;A0AA34QVZ8_HUMAN;A0AAQ5BH13_HUMAN;PTEN_HUMAN","2.6%;1.6%;2.1%;2.3%;2.6%;2.1%;2.2%",36.282448,"False",1,0.00139308138750494,3.91814595391876e-05,1,80.0100708007812,85.9494705200195,80.0100708007812
"72","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CTSH","Homo sapiens","A0A087X0D5;A0A7I2V2L7;A0A7I2V3E8;A0A7I2V4X5;A0A7I2V673;A0A7I2YQ92;A0A7I2YQX6;E9PKT6;P09668","Pro-cathepsin H;Pro-cathepsin H;Cathepsin H;Pro-cathepsin H;Pro-cathepsin H;Cathepsin H;Pro-cathepsin H;Pro-cathepsin H;Pro-cathepsin H","A0A087X0D5_HUMAN;A0A7I2V2L7_HUMAN;A0A7I2V3E8_HUMAN;A0A7I2V4X5_HUMAN;A0A7I2V673_HUMAN;A0A7I2YQ92_HUMAN;A0A7I2YQX6_HUMAN;E9PKT6_HUMAN;CATH_HUMAN","3.6%;4.2%;2.9%;3.5%;5.2%;4.2%;5%;4.4%;3.9%",9.397258,"False",1,0.639396905899048,0.0218874304407796,1,33.9033088684082,25.5142154693604,33.9033088684082
"73","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CHL1","Homo sapiens","A0A087X0M8","Cell adhesion molecule L1 like","A0A087X0M8_HUMAN","28.9%",57.611893,"False",22,1.89978910558352e-22,1.34492711917401e-36,34,824.313232421875,1013.10437011719,824.313232421875
"74","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LEPROT","Homo sapiens","A0A087X0N2;A0A3B3ISI6;O15243","Leptin receptor gene-related protein","A0A087X0N2_HUMAN;A0A3B3ISI6_HUMAN;OBRG_HUMAN","9.3%;9.1%;9.9%",20.58031,"True",1,0.121653668582439,0.00528377312579332,1,75.8867874145508,31.9435882568359,75.8867874145508
"75","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SNX12","Homo sapiens","A0A087X0R6;Q9UMY4","Sorting nexin 12;Sorting nexin-12","A0A087X0R6_HUMAN;SNX12_HUMAN","22.1%;23.5%",40.903088,"False",4,1.94563290278893e-05,8.83603974477674e-08,4,311.028656005859,305.526336669922,311.028656005859
"76","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CADM1","Homo sapiens","A0A087X0T8;A0A0A0MTJ8;Q9BY67;X5DQS5","Cell adhesion molecule 1;Cell adhesion molecule 1 (Fragment);Cell adhesion molecule 1;Cell adhesion molecule 1 (Fragment)","A0A087X0T8_HUMAN;A0A0A0MTJ8_HUMAN;CADM1_HUMAN;X5DQS5_HUMAN","32.7%;27.4%;25.6%;25.5%",48.30823,"False",6,2.90754746667954e-11,1.11727367508508e-17,7,1053.7109375,219.917739868164,1053.7109375
"77","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","RELA","Homo sapiens","A0A087X0W8;Q04206;Q2TAM5","RELA proto-oncogene, NF-kB subunit;Transcription factor p65;RELA protein","A0A087X0W8_HUMAN;TF65_HUMAN;Q2TAM5_HUMAN","33.5%;27.2%;39.8%",56.78352,"False",13,2.37135738148886e-21,4.3482245948033e-35,16,1558.80627441406,342.420471191406,1558.80627441406
"78","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IKBKG","Homo sapiens","A0A087X1B1;A0A8I5KQX1;C9J2V2;Q9Y6K9","NF-kappa-B essential modulator","A0A087X1B1_HUMAN;A0A8I5KQX1_HUMAN;C9J2V2_HUMAN;NEMO_HUMAN","31.8%;30.4%;32.7%;31.7%",47.73304,"False",11,1.09215705923482e-10,1.17253800374146e-16,26,589.198608398438,315.0859375,589.198608398438
"79","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TMSB15C;TMSB15B;TMSB15A;TMSB15B;TMSB15C","Homo sapiens","A0A087X1C1;H3BU88;P0CG34;P0CG35;P0DX04","Thymosin beta 15C;Thymosin beta 15B;Thymosin beta-15A;Thymosin beta-15B;Thymosin beta-15C","A0A087X1C1_HUMAN;H3BU88_HUMAN;TB15A_HUMAN;TB15B_HUMAN;TB15C_HUMAN","13.8%;24.4%;24.4%;24.4%;24.4%",36.166153,"True",1,0.00148724869359285,4.27854227324978e-05,1,913.834594726562,232.64045715332,913.834594726562
"80","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CCL15;CCL15-CCL14;CCL15-CCL14;CCL15","Homo sapiens","A0A087X1J9;A0A0B4J2E2;A0A8I5JUL6;Q16663","C-C motif chemokine ligand 15 (Fragment);C-C motif chemokine;C-C motif chemokine;C-C motif chemokine 15","A0A087X1J9_HUMAN;A0A0B4J2E2_HUMAN;A0A8I5JUL6_HUMAN;CCL15_HUMAN","49.2%;26.5%;26.5%;26.5%",41.677944,"False",3,6.86779640091117e-06,1.7656878880727e-08,3,4370.65771484375,327.830627441406,4370.65771484375
"81","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HUWE1","Homo sapiens","A0A087X1S3","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 (Fragment)","A0A087X1S3_HUMAN","3.9%",36.334892,"True",1,0.00135175057221204,3.76482525321185e-05,1,577.477661132812,182.371734619141,577.477661132812
"82","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSME2","Homo sapiens","A0A087X1Z3;Q9UL46","Proteasome activator complex subunit 2","A0A087X1Z3_HUMAN;PSME2_HUMAN","53.9%;57.3%",50.953587,"False",10,3.12360814297419e-14,7.08032174328141e-23,20,434.431243896484,123.411468505859,434.431243896484
"83","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AGRN","Homo sapiens","A0A087X208;A0A494C0G5;A0A494C1I6;O00468","Agrin","A0A087X208_HUMAN;A0A494C0G5_HUMAN;A0A494C1I6_HUMAN;AGRIN_HUMAN","12.6%;12.5%;12.4%;11.8%",50.21024,"False",17,2.37350395414226e-13,2.42304823933546e-21,18,1118.84338378906,226.620239257812,1118.84338378906
"84","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","WASHC4","Homo sapiens","A0A087X256;Q2M389","WASH complex subunit 4","A0A087X256_HUMAN;WASC4_HUMAN","25.4%;25.4%",47.657703,"False",21,1.29335500642647e-10,1.5783301783105e-16,23,584.852478027344,194.116744995117,584.852478027344
"85","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FAM184A","Homo sapiens","A0A087X2A7;E7EQ67;H0YBA5;H7BY63;Q8NB25","Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Protein FAM184A","A0A087X2A7_HUMAN;E7EQ67_HUMAN;H0YBA5_HUMAN;H7BY63_HUMAN;F184A_HUMAN","0.8%;1.7%;0.9%;1%;0.8%",30.62561,"True",1,0.0102657517418265,0.00048084276076292,1,510.250274658203,379.366882324219,510.250274658203
"86","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SRSF3","Homo sapiens","A0A087X2D0;P84103","Serine and arginine rich splicing factor 3;Serine/arginine-rich splicing factor 3","A0A087X2D0_HUMAN;SRSF3_HUMAN","24.2%;14%",42.83336,"False",2,1.23163204079901e-06,1.14001829493771e-09,2,382.231323242188,154.4658203125,382.231323242188
"87","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MRPL45","Homo sapiens","A0A087X2D5;Q9BRJ2","Large ribosomal subunit protein mL45","A0A087X2D5_HUMAN;RM45_HUMAN","3.3%;3.3%",27.020899,"False",1,0.0318430624902248,0.00110547245003967,1,470.222839355469,111.571502685547,470.222839355469
"88","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HECTD1","Homo sapiens","A0A087X2H1;A0A8I5KU01;A0A8I5KUD6;A0A8I5QJU2;H0YJD4;H0YJP0;Q9ULT8","E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase HECTD1","A0A087X2H1_HUMAN;A0A8I5KU01_HUMAN;A0A8I5KUD6_HUMAN;A0A8I5QJU2_HUMAN;H0YJD4_HUMAN;H0YJP0_HUMAN;HECD1_HUMAN","0.4%;0.5%;0.9%;0.4%;0.5%;0.4%;0.4%",20.510244,"False",1,0.122542023658752,0.00533783226515364,1,67.3731307983398,30.4716396331787,67.3731307983398
"89","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",4686,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSMC6","Homo sapiens","A0A087X2I1;P62333","Proteasome 26S subunit, ATPase 6;26S proteasome regulatory subunit 10B","A0A087X2I1_HUMAN;PRS10_HUMAN","47.1%;48.8%",48.943962,"False",15,6.27299471048226e-12,7.60522035599873e-19,29,1261.189453125,395.529479980469,1261.189453125
